filename,filepath,tsne_dim1,tsne_dim2
xtal_82.cif,./U3Si5/4/xtal_82.cif,39.35858,-16.803415
xtal_83.cif,./U3Si5/4/xtal_83.cif,-90.84031,-18.316721
xtal_84.cif,./U3Si5/4/xtal_84.cif,23.08669,10.259176
xtal_88.cif,./U3Si5/4/xtal_88.cif,-77.71703,64.335915
xtal_92.cif,./U3Si5/4/xtal_92.cif,-72.000404,9.042504
xtal_93.cif,./U3Si5/4/xtal_93.cif,-82.645485,42.6974
xtal_94.cif,./U3Si5/4/xtal_94.cif,40.067234,-22.046915
xtal_95.cif,./U3Si5/4/xtal_95.cif,-81.030495,13.115378
xtal_98.cif,./U3Si5/4/xtal_98.cif,-77.48696,15.539707
xtal_10.cif,./U3Si5/5/xtal_10.cif,22.497473,-4.776691
xtal_12.cif,./U3Si5/5/xtal_12.cif,24.425955,74.84904
xtal_14.cif,./U3Si5/5/xtal_14.cif,27.880135,20.727535
xtal_16.cif,./U3Si5/5/xtal_16.cif,-91.368484,37.147472
xtal_17.cif,./U3Si5/5/xtal_17.cif,-6.9834223,-15.572583
xtal_19.cif,./U3Si5/5/xtal_19.cif,-60.019073,54.71877
xtal_2.cif,./U3Si5/5/xtal_2.cif,-5.808317,-26.795467
xtal_23.cif,./U3Si5/5/xtal_23.cif,-69.96084,73.3956
xtal_26.cif,./U3Si5/5/xtal_26.cif,24.559443,46.572247
xtal_28.cif,./U3Si5/5/xtal_28.cif,-77.41694,40.586563
xtal_29.cif,./U3Si5/5/xtal_29.cif,31.763893,35.114117
xtal_3.cif,./U3Si5/5/xtal_3.cif,-13.490101,-13.068439
xtal_31.cif,./U3Si5/5/xtal_31.cif,-54.87846,80.59304
xtal_32.cif,./U3Si5/5/xtal_32.cif,23.06567,11.152403
xtal_33.cif,./U3Si5/5/xtal_33.cif,39.947598,-24.978153
xtal_35.cif,./U3Si5/5/xtal_35.cif,12.197531,-27.547955
xtal_36.cif,./U3Si5/5/xtal_36.cif,16.766745,-30.221535
xtal_38.cif,./U3Si5/5/xtal_38.cif,24.099907,34.671227
xtal_4.cif,./U3Si5/5/xtal_4.cif,24.80309,8.248919
xtal_40.cif,./U3Si5/5/xtal_40.cif,23.894941,-32.184387
xtal_43.cif,./U3Si5/5/xtal_43.cif,23.970432,39.86984
xtal_44.cif,./U3Si5/5/xtal_44.cif,-32.787426,-28.583145
xtal_45.cif,./U3Si5/5/xtal_45.cif,4.5227747,104.84641
xtal_47.cif,./U3Si5/5/xtal_47.cif,42.64781,44.522068
xtal_48.cif,./U3Si5/5/xtal_48.cif,15.976526,-29.43219
xtal_49.cif,./U3Si5/5/xtal_49.cif,-58.248917,79.125916
xtal_5.cif,./U3Si5/5/xtal_5.cif,47.711124,-21.550997
xtal_53.cif,./U3Si5/5/xtal_53.cif,-15.108716,110.05146
xtal_54.cif,./U3Si5/5/xtal_54.cif,-76.07262,16.872423
xtal_55.cif,./U3Si5/5/xtal_55.cif,-69.70288,3.2632537
xtal_57.cif,./U3Si5/5/xtal_57.cif,44.654655,72.95473
xtal_59.cif,./U3Si5/5/xtal_59.cif,-76.99867,58.79017
xtal_6.cif,./U3Si5/5/xtal_6.cif,-56.013664,75.85944
xtal_61.cif,./U3Si5/5/xtal_61.cif,-71.63803,13.7387
xtal_63.cif,./U3Si5/5/xtal_63.cif,-83.77264,26.559801
xtal_66.cif,./U3Si5/5/xtal_66.cif,-7.527013,109.99628
xtal_68.cif,./U3Si5/5/xtal_68.cif,-84.41679,28.477709
xtal_69.cif,./U3Si5/5/xtal_69.cif,22.287325,14.013175
xtal_72.cif,./U3Si5/5/xtal_72.cif,-29.38694,116.62582
xtal_73.cif,./U3Si5/5/xtal_73.cif,-18.895824,106.65538
xtal_74.cif,./U3Si5/5/xtal_74.cif,-41.163002,-70.90868
xtal_79.cif,./U3Si5/5/xtal_79.cif,5.6338634,-83.735275
xtal_8.cif,./U3Si5/5/xtal_8.cif,16.977674,-13.730359
xtal_80.cif,./U3Si5/5/xtal_80.cif,10.527463,-86.88719
xtal_81.cif,./U3Si5/5/xtal_81.cif,-10.019824,110.48674
xtal_84.cif,./U3Si5/5/xtal_84.cif,4.834311,48.54914
xtal_85.cif,./U3Si5/5/xtal_85.cif,-96.84725,34.9696
xtal_87.cif,./U3Si5/5/xtal_87.cif,56.59781,72.70692
xtal_88.cif,./U3Si5/5/xtal_88.cif,-6.7866683,105.6484
xtal_9.cif,./U3Si5/5/xtal_9.cif,41.87732,-27.195177
xtal_90.cif,./U3Si5/5/xtal_90.cif,5.95707,-18.117537
xtal_92.cif,./U3Si5/5/xtal_92.cif,30.747438,30.186563
xtal_95.cif,./U3Si5/5/xtal_95.cif,9.585079,-40.896088
xtal_99.cif,./U3Si5/5/xtal_99.cif,-96.96267,31.306215
xtal_1.cif,./U3Si5/6/xtal_1.cif,-38.41513,99.41574
xtal_10.cif,./U3Si5/6/xtal_10.cif,-71.65938,13.217155
xtal_100.cif,./U3Si5/6/xtal_100.cif,49.301853,44.397686
xtal_17.cif,./U3Si5/6/xtal_17.cif,-84.54227,39.54023
xtal_2.cif,./U3Si5/6/xtal_2.cif,38.31887,56.632553
xtal_20.cif,./U3Si5/6/xtal_20.cif,-2.7905762,2.9975495
xtal_22.cif,./U3Si5/6/xtal_22.cif,27.844961,72.94807
xtal_23.cif,./U3Si5/6/xtal_23.cif,-76.57404,5.6892915
xtal_27.cif,./U3Si5/6/xtal_27.cif,-85.73078,-32.564667
xtal_28.cif,./U3Si5/6/xtal_28.cif,-34.610394,-8.837189
xtal_29.cif,./U3Si5/6/xtal_29.cif,-73.51314,61.038998
xtal_31.cif,./U3Si5/6/xtal_31.cif,6.4087048,48.55286
xtal_34.cif,./U3Si5/6/xtal_34.cif,-81.414856,39.972015
xtal_35.cif,./U3Si5/6/xtal_35.cif,7.284811,-11.6899605
xtal_37.cif,./U3Si5/6/xtal_37.cif,38.017834,-6.4679565
xtal_39.cif,./U3Si5/6/xtal_39.cif,-82.606415,57.26107
xtal_41.cif,./U3Si5/6/xtal_41.cif,-30.30423,106.27902
xtal_42.cif,./U3Si5/6/xtal_42.cif,0.13135831,38.006783
xtal_43.cif,./U3Si5/6/xtal_43.cif,33.716167,74.726456
xtal_44.cif,./U3Si5/6/xtal_44.cif,32.958843,78.04474
xtal_51.cif,./U3Si5/6/xtal_51.cif,39.70881,-18.046867
xtal_53.cif,./U3Si5/6/xtal_53.cif,11.961872,32.528465
xtal_54.cif,./U3Si5/6/xtal_54.cif,-74.171234,15.213513
xtal_57.cif,./U3Si5/6/xtal_57.cif,-11.468874,-14.661128
xtal_59.cif,./U3Si5/6/xtal_59.cif,9.74916,-32.75802
xtal_61.cif,./U3Si5/6/xtal_61.cif,16.726421,-13.718651
xtal_64.cif,./U3Si5/6/xtal_64.cif,22.66314,-31.087627
xtal_69.cif,./U3Si5/6/xtal_69.cif,-7.266192,-101.49462
xtal_74.cif,./U3Si5/6/xtal_74.cif,24.035662,39.929436
xtal_75.cif,./U3Si5/6/xtal_75.cif,-6.6304474,109.55238
xtal_77.cif,./U3Si5/6/xtal_77.cif,-75.41701,-3.3202126
xtal_80.cif,./U3Si5/6/xtal_80.cif,-45.83554,97.65223
xtal_82.cif,./U3Si5/6/xtal_82.cif,-75.64419,24.719397
xtal_83.cif,./U3Si5/6/xtal_83.cif,-3.4913824,-34.062393
xtal_84.cif,./U3Si5/6/xtal_84.cif,11.977864,30.34772
xtal_85.cif,./U3Si5/6/xtal_85.cif,37.634018,-5.8716693
xtal_87.cif,./U3Si5/6/xtal_87.cif,13.398042,35.937298
xtal_88.cif,./U3Si5/6/xtal_88.cif,39.426476,-17.05618
xtal_9.cif,./U3Si5/6/xtal_9.cif,-8.685726,-18.126081
xtal_92.cif,./U3Si5/6/xtal_92.cif,19.452772,12.440838
xtal_94.cif,./U3Si5/6/xtal_94.cif,-70.92418,-2.896241
xtal_95.cif,./U3Si5/6/xtal_95.cif,-4.07008,4.985215
xtal_96.cif,./U3Si5/6/xtal_96.cif,12.326344,-30.115093
xtal_98.cif,./U3Si5/6/xtal_98.cif,2.3305538,36.83444
xtal_1.cif,./U3Si5/7/xtal_1.cif,-46.063206,-52.445084
xtal_10.cif,./U3Si5/7/xtal_10.cif,-79.13946,-3.6384776
xtal_100.cif,./U3Si5/7/xtal_100.cif,33.851917,75.53698
xtal_11.cif,./U3Si5/7/xtal_11.cif,-54.387737,75.43945
xtal_12.cif,./U3Si5/7/xtal_12.cif,-70.33627,72.62071
xtal_13.cif,./U3Si5/7/xtal_13.cif,21.852325,-35.612514
xtal_14.cif,./U3Si5/7/xtal_14.cif,-6.115787,-10.515264
xtal_15.cif,./U3Si5/7/xtal_15.cif,-72.34919,7.7488923
xtal_16.cif,./U3Si5/7/xtal_16.cif,17.460358,71.179825
xtal_17.cif,./U3Si5/7/xtal_17.cif,23.128744,11.599402
xtal_18.cif,./U3Si5/7/xtal_18.cif,-11.89745,-10.846626
xtal_19.cif,./U3Si5/7/xtal_19.cif,15.779447,-25.530579
xtal_2.cif,./U3Si5/7/xtal_2.cif,-43.054245,-47.052944
xtal_20.cif,./U3Si5/7/xtal_20.cif,35.939754,-9.302902
xtal_21.cif,./U3Si5/7/xtal_21.cif,-75.43377,5.8297167
xtal_22.cif,./U3Si5/7/xtal_22.cif,7.61266,0.8303437
xtal_23.cif,./U3Si5/7/xtal_23.cif,12.478624,-41.384098
