filename,filepath,tsne_dim1,tsne_dim2
xtal_22.cif,./U3Si5/5/xtal_22.cif,15.587307,-17.75487
xtal_23.cif,./U3Si5/__initial__/5/xtal_23.cif,-27.406614,51.417934
xtal_24.cif,./U3Si5/5/xtal_24.cif,-20.003633,-40.616257
xtal_25.cif,./U3Si5/5/xtal_25.cif,-16.162169,-5.9400043
xtal_26.cif,./U3Si5/__initial__/5/xtal_26.cif,11.060089,36.32372
xtal_27.cif,./U3Si5/5/xtal_27.cif,-67.635284,4.6193595
xtal_28.cif,./U3Si5/__initial__/5/xtal_28.cif,-26.317802,30.221535
xtal_29.cif,./U3Si5/__initial__/5/xtal_29.cif,31.9632,35.178417
xtal_3.cif,./U3Si5/__initial__/5/xtal_3.cif,32.276943,-30.0472
xtal_30.cif,./U3Si5/5/xtal_30.cif,-31.236923,7.341401
xtal_31.cif,./U3Si5/__initial__/5/xtal_31.cif,-17.511208,62.45217
xtal_32.cif,./U3Si5/__initial__/5/xtal_32.cif,16.378506,8.738325
xtal_33.cif,./U3Si5/__initial__/5/xtal_33.cif,40.78587,-25.781048
xtal_34.cif,./U3Si5/5/xtal_34.cif,15.678837,-5.2950177
