filename,filepath,tsne_dim1,tsne_dim2
xtal_65.cif,./Al13Sc3N16/__initial__/6/xtal_65.cif,14.591001,-84.74369
xtal_68.cif,./Al13Sc3N16/__initial__/6/xtal_68.cif,68.59614,9.742028
xtal_70.cif,./Al13Sc3N16/__initial__/6/xtal_70.cif,20.976158,-70.59793
xtal_72.cif,./Al13Sc3N16/__initial__/6/xtal_72.cif,50.36935,-58.718803
xtal_76.cif,./Al13Sc3N16/__initial__/6/xtal_76.cif,-51.044296,-33.160915
xtal_77.cif,./Al13Sc3N16/__initial__/6/xtal_77.cif,59.4093,-56.43357
xtal_78.cif,./Al13Sc3N16/__initial__/6/xtal_78.cif,50.657055,-61.879025
xtal_79.cif,./Al13Sc3N16/__initial__/6/xtal_79.cif,52.273643,-89.78625
xtal_8.cif,./Al13Sc3N16/__initial__/6/xtal_8.cif,54.140038,9.48858
xtal_80.cif,./Al13Sc3N16/__initial__/6/xtal_80.cif,88.152534,-30.918066
xtal_83.cif,./Al13Sc3N16/__initial__/6/xtal_83.cif,76.70502,9.086438
xtal_84.cif,./Al13Sc3N16/__initial__/6/xtal_84.cif,53.560017,-33.773376
xtal_85.cif,./Al13Sc3N16/__initial__/6/xtal_85.cif,34.16444,-79.29458
xtal_86.cif,./Al13Sc3N16/__initial__/6/xtal_86.cif,-65.12894,-56.99682
xtal_87.cif,./Al13Sc3N16/__initial__/6/xtal_87.cif,-31.807028,-56.39715
xtal_89.cif,./Al13Sc3N16/__initial__/6/xtal_89.cif,33.26625,-51.477108
xtal_94.cif,./Al13Sc3N16/__initial__/6/xtal_94.cif,78.47107,-23.835318
xtal_97.cif,./Al13Sc3N16/__initial__/6/xtal_97.cif,87.32712,-47.859528
xtal_1.cif,./Al13Sc3N16/__initial__/7/xtal_1.cif,-66.90542,-57.681767
xtal_10.cif,./Al13Sc3N16/__initial__/7/xtal_10.cif,49.84127,-14.005368
xtal_11.cif,./Al13Sc3N16/__initial__/7/xtal_11.cif,83.65586,-16.151632
xtal_13.cif,./Al13Sc3N16/__initial__/7/xtal_13.cif,76.64343,23.183622
xtal_14.cif,./Al13Sc3N16/__initial__/7/xtal_14.cif,59.10169,3.3229985
xtal_15.cif,./Al13Sc3N16/__initial__/7/xtal_15.cif,69.65748,-48.186073
xtal_16.cif,./Al13Sc3N16/__initial__/7/xtal_16.cif,92.58933,-20.0961
xtal_18.cif,./Al13Sc3N16/__initial__/7/xtal_18.cif,72.299324,17.369812
xtal_19.cif,./Al13Sc3N16/__initial__/7/xtal_19.cif,-23.849722,-56.617405
xtal_22.cif,./Al13Sc3N16/__initial__/7/xtal_22.cif,24.458494,-50.93956
xtal_28.cif,./Al13Sc3N16/__initial__/7/xtal_28.cif,71.30908,-22.626814
xtal_29.cif,./Al13Sc3N16/__initial__/7/xtal_29.cif,78.46325,-55.762775
xtal_3.cif,./Al13Sc3N16/__initial__/7/xtal_3.cif,-51.30179,50.855305
xtal_30.cif,./Al13Sc3N16/__initial__/7/xtal_30.cif,74.699905,-23.147888
xtal_32.cif,./Al13Sc3N16/__initial__/7/xtal_32.cif,-66.08611,-60.129692
xtal_34.cif,./Al13Sc3N16/__initial__/7/xtal_34.cif,96.506615,7.9450316
xtal_36.cif,./Al13Sc3N16/__initial__/7/xtal_36.cif,43.84179,-39.85322
xtal_37.cif,./Al13Sc3N16/__initial__/7/xtal_37.cif,81.35781,-40.63248
xtal_38.cif,./Al13Sc3N16/__initial__/7/xtal_38.cif,88.200745,13.761244
xtal_4.cif,./Al13Sc3N16/__initial__/7/xtal_4.cif,75.55979,-20.996525
xtal_41.cif,./Al13Sc3N16/__initial__/7/xtal_41.cif,33.79072,-77.43647
xtal_42.cif,./Al13Sc3N16/__initial__/7/xtal_42.cif,19.221554,-71.13106
xtal_44.cif,./Al13Sc3N16/__initial__/7/xtal_44.cif,58.91359,-39.07186
xtal_47.cif,./Al13Sc3N16/__initial__/7/xtal_47.cif,-87.75108,-40.254925
xtal_49.cif,./Al13Sc3N16/__initial__/7/xtal_49.cif,75.5699,17.489359
xtal_5.cif,./Al13Sc3N16/__initial__/7/xtal_5.cif,-92.8504,-24.353949
xtal_54.cif,./Al13Sc3N16/__initial__/7/xtal_54.cif,48.650604,-0.7598812
xtal_58.cif,./Al13Sc3N16/__initial__/7/xtal_58.cif,89.60016,20.323744
xtal_59.cif,./Al13Sc3N16/__initial__/7/xtal_59.cif,54.061035,-14.68611
xtal_60.cif,./Al13Sc3N16/__initial__/7/xtal_60.cif,-33.791454,-55.47946
xtal_62.cif,./Al13Sc3N16/__initial__/7/xtal_62.cif,77.593285,-34.344353
xtal_63.cif,./Al13Sc3N16/__initial__/7/xtal_63.cif,-0.52265537,-74.38834
xtal_64.cif,./Al13Sc3N16/__initial__/7/xtal_64.cif,-61.96073,-52.310448
xtal_65.cif,./Al13Sc3N16/__initial__/7/xtal_65.cif,9.16178,-78.23768
xtal_67.cif,./Al13Sc3N16/__initial__/7/xtal_67.cif,10.976624,-56.84084
xtal_68.cif,./Al13Sc3N16/__initial__/7/xtal_68.cif,-107.619095,-5.8077245
xtal_7.cif,./Al13Sc3N16/__initial__/7/xtal_7.cif,58.545456,22.079393
xtal_72.cif,./Al13Sc3N16/__initial__/7/xtal_72.cif,77.776306,-8.835444
xtal_74.cif,./Al13Sc3N16/__initial__/7/xtal_74.cif,35.27063,-39.576492
xtal_75.cif,./Al13Sc3N16/__initial__/7/xtal_75.cif,12.166803,-62.627174
xtal_78.cif,./Al13Sc3N16/__initial__/7/xtal_78.cif,36.55217,-46.820747
xtal_80.cif,./Al13Sc3N16/__initial__/7/xtal_80.cif,78.26966,4.6038837
xtal_81.cif,./Al13Sc3N16/__initial__/7/xtal_81.cif,97.67767,0.18890631
xtal_82.cif,./Al13Sc3N16/__initial__/7/xtal_82.cif,-12.32829,-79.39821
